,Cities,Latency,GeodesicDistance,GCD,GCDPredic,GeodesicPredic,Error Percent
161,"('6574', '6613')",26.731185,1.1872626603488259,1824.3158777296546,36.86848139840971,32.745520528855515,22.499322528557993
162,"('6222', '6066')",24.433116,1.0417488836736006,1505.9652546938894,30.434779775326223,28.732150513538166,17.595113589024695
163,"('6222', '6080')",52.731453,2.0603399020976707,2840.285944598986,57.40071157245625,56.82559118025088,7.764129276412845
164,"('6222', '6101')",73.487152,2.6472163878934505,3690.006750446269,74.57313007007387,73.0120481921155,0.6465127508064189
165,"('6222', '6208')",58.450318,2.620422797751692,3648.5620323480707,73.73555372876211,72.27306255285441,23.64870718556982
166,"('6222', '6222')",0.100731,0.0,0.0,0.0,0.0,100.0
167,"('6222', '6257')",53.291849,1.3704182925762871,2027.7009339881,40.97878831121848,37.79707880267315,29.075309804557264
168,"('6222', '6274')",63.870114,2.9292527452576174,3999.6025199406263,80.82990062607763,80.79080485514281,26.492344847142135
169,"('6222', '6280')",23.344934,0.9272908659989056,1391.5389189906555,28.122282646477558,25.575319685254854,9.55404579535267
170,"('6222', '6287')",42.260674,1.4739055294382175,2091.0720412385376,42.259485649536344,40.65132795268115,3.808140985443941
171,"('6222', '6373')",44.125009,1.3704182925762871,2007.8402614030206,40.577414378830106,37.79707880267315,14.340915369165932
172,"('6222', '6379')",17.142338,0.8032695822173446,980.8410151546857,19.82229018750375,22.15472740208566,29.239823658159462
173,"('6222', '6388')",24.462976,0.3184620003547993,778.185738630964,15.72673174610996,8.783400942816307,64.09512504604385
174,"('6222', '6389')",24.683026,0.7585894744631942,1000.7293246530193,20.224222647631024,20.922419308386203,15.235598307978115
175,"('6222', '6418')",25.352898,0.8594129011879147,1289.1824517189145,26.05371132301164,23.703198743186153,6.506945505061577
176,"('6222', '6428')",32.992044,0.460566982573966,749.3287796063071,15.143547512500557,12.702754063163912,61.497523272083676
177,"('6222', '6557')",14.680946,0.257672055062002,642.3839568562847,12.982247895286065,7.106772452749546,51.59186299881803
178,"('6222', '6574')",7.292643,0.3184620003547993,305.03761092848305,6.164652526254393,8.783400942816307,20.441943240829247
179,"('6222', '6613')",32.903909,1.4035755181637597,2051.999413669498,41.4698480323333,38.71157788313398,17.650391882417306
180,"('6388', '6066')",46.609053,0.7049927430223707,836.0985508120613,16.897119760978068,19.444184602378186,58.28238646604087
181,"('6388', '6080')",38.116792,1.8137661544024937,2116.1151724872466,42.76559439411955,50.02491767582431,31.241153966536107
182,"('6388', '6101')",59.151817,2.3325172518918045,2929.583710449141,59.205373286667275,64.33242963548767,8.758163143978601
183,"('6388', '6208')",50.084134,2.347128159837503,2918.104285264071,58.97338003425592,64.73540852302425,29.253325061034797
184,"('6388', '6222')",24.462976,0.3184620003547993,778.185738630964,15.72673174610996,8.783400942816307,64.09512504604385
185,"('6388', '6257')",25.663721,1.1059161963430162,1268.509415447618,25.635919940213682,30.50192911811459,18.85232510949831
186,"('6388', '6274')",68.717012,2.8011557194142167,3426.7746143469353,69.25334459228716,77.25780080344627,12.428929248911864
187,"('6388', '6280')",14.953359,0.6720057424384899,685.501178938022,13.853624678044739,18.53438044456236,23.94794002178613
188,"('6388', '6287')",32.771564,1.4118343046751574,1584.9284398055404,32.03058495193364,38.93936089382257,18.820575343375644
189,"('6388', '6373')",26.558628,1.1059161963430162,1250.2201989660084,25.266304323820062,30.50192911811459,14.847533231440233
190,"('6388', '6379')",23.219158,0.4824181761442767,510.5138614280758,10.31722139430973,13.305425006614941,42.69635011478478
191,"('6388', '6388')",0.096185,0.0,0.0,0.0,0.0,100.0
192,"('6388', '6389')",7.869738,0.5731148790487101,349.9411271307949,7.072129390342431,15.80690243536188,100.85678119604337
193,"('6388', '6418')",10.55779,0.6018456688427529,521.8067744340899,10.545445331939565,16.599317373042688,57.22340918925918
194,"('6388', '6428')",27.069232,0.14533602507066726,377.34257090530366,7.625898412704552,4.008467503842442,85.19179449257207
195,"('6388', '6557')",23.209539,0.07381663406034145,289.8485950419297,5.857690362240093,2.0359135233679013,91.22811735567905
196,"('6388', '6574')",31.009544,0.0,505.2888065863497,10.2116257353619,0.0,100.0
197,"('6388', '6613')",24.167101,1.1872626603488259,1332.3891151591142,26.926895669417036,32.745520528855515,35.49627044160372
198,"('6280', '6066')",30.281469,0.4534274284605378,966.1204780427403,19.52479573749558,12.505840251590449,58.70134222487538
199,"('6280', '6080')",25.132921,1.1047786064916103,1449.7289556795065,29.298273225425753,30.47055360781118,21.237613438609785
200,"('6280', '6101')",46.603459,1.6541750491336575,2309.980275970884,46.683507979612365,45.62328525838771,2.103221011153465
201,"('6280', '6208')",39.08367,1.6443189365642144,2257.469353650653,45.62228936807119,45.35144689670405,16.03681767015239
202,"('6280', '6222')",23.344934,0.9272908659989056,1391.5389189906555,28.122282646477558,25.575319685254854,9.55404579535267
203,"('6280', '6257')",14.128421,0.4127510971784735,667.1426561857271,13.482608417726048,11.383959065969718,19.42511434243276
204,"('6280', '6274')",42.729911,2.1431027524665205,2754.6244304838538,55.66953662722487,59.10824750078531,38.32991016710825
205,"('6280', '6280')",0.120825,0.0,0.0,0.0,0.0,100.0
206,"('6280', '6287')",20.042024,0.8969393097203319,990.338770836158,20.01423492303101,24.738202893498983,23.43165986378911
207,"('6280', '6373')",13.85965,0.4127510971784735,644.6444307905565,13.027930905676243,11.383959065969718,17.862579026384378
208,"('6280', '6379')",28.776758,0.5358279441763049,1034.5276154386054,20.907268643304302,14.778503133253187,48.64430825302424
209,"('6280', '6388')",14.953359,0.6720057424384899,685.501178938022,13.853624678044739,18.53438044456236,23.94794002178613
210,"('6280', '6389')",8.720945,0.2114445066266684,391.0490737311061,7.902899753667081,5.831784881049842,33.128979932222464
211,"('6280', '6418')",5.308897,0.05822326716772475,272.91878141840016,5.5155475753043,1.6058377425409913,69.75195144036526
212,"('6280', '6428')",24.944524,0.5502555924663073,1016.7042398565117,20.547067430824,15.176427593477158,39.159281638418285
213,"('6280', '6557')",14.15504,0.7331003990930379,751.9171614137844,15.195857371602216,20.21941308350436,42.84250050515124
214,"('6280', '6574')",20.552633,0.6720057424384899,1166.0730871737069,23.565734667152245,18.53438044456236,9.819922125975982
215,"('6280', '6613')",10.943312,0.4919063972709798,660.995014118208,13.358367747578246,13.56711666934734,23.976330651518847
216,"('6257', '6066')",40.274279,0.6592257770050826,1087.608653202615,21.98000899342731,18.18190021046256,54.85480892044632
217,"('6257', '6080')",19.198965,0.6665667500696064,883.7377695156462,17.85988375927956,18.384369295202003,4.2429146821091575
218,"('6257', '6101')",30.297041,1.2159382996370047,1662.9319141607693,33.60699486996609,33.536414377663355,10.69204539698565
219,"('6257', '6208')",40.938851,1.1988373014542897,1663.1836934862824,33.612083200058755,33.06475708921508,19.23379312913526
220,"('6257', '6222')",53.291849,1.3704182925762871,2027.7009339881,40.97878831121848,37.79707880267315,29.075309804557264
221,"('6257', '6257')",0.109719,0.0,0.0,0.0,0.0,100.0
222,"('6257', '6274')",62.343787,1.803840182088588,2410.2139828343275,48.70917941190154,49.75115253435313,20.198699937247746
223,"('6257', '6280')",14.128421,0.4127510971784735,667.1426561857271,13.482608417726048,11.383959065969718,19.42511434243276
224,"('6257', '6287')",26.995669,0.8242970240554601,1082.3027787071956,21.872780011031942,22.734678706354778,15.783977398912477
225,"('6257', '6373')",0.251897,0.0,23.816746659111107,0.48132414561059816,0.0,100.0
226,"('6257', '6379')",46.838919,0.8480046351808396,1438.4657267465354,29.070649187576528,23.388550922438917,50.06598909244913
227,"('6257', '6388')",25.663721,1.1059161963430162,1268.509415447618,25.635919940213682,30.50192911811459,18.85232510949831
228,"('6257', '6389')",18.765526,0.6050616747621939,1043.9299877380001,21.09728572995739,16.68801702761199,11.0708805731745
229,"('6257', '6418')",16.027096,0.4811284826179988,746.8289007571859,15.093026252464274,13.26985437237276,17.20362583232321
230,"('6257', '6428')",27.236502,0.9718572515745021,1513.9828233061246,30.59681069488854,26.80449124307494,1.5861462566854696
231,"('6257', '6557')",50.489048,1.1706007985858389,1401.865083216922,28.330969090717037,32.285974924811555,36.05350822853393
232,"('6257', '6574')",28.617437,1.1059161963430162,1773.1076449773957,35.83358947003289,30.50192911811459,6.585118430118637
233,"('6257', '6613')",,0.19248707304820445,275.59496082969656,,,
234,"('6389', '6066')",31.243959,0.6141363417325567,970.5837705266954,19.61499657273972,16.93830258235456,45.786951703673154
235,"('6389', '6080')",30.995344,1.2804870235634345,1839.7406066130454,37.18020720031444,35.31671256696488,13.941992600452771
236,"('6389', '6101')",47.662979,1.8733743273894736,2698.142108242002,54.52805807499945,51.66895207311534,8.404789539309624
237,"('6389', '6208')",47.183261,1.835178413804213,2647.883128381433,53.51235005715419,50.615482513096445,7.274235481724004
238,"('6389', '6222')",24.683026,0.7585894744631942,1000.7293246530193,20.224222647631024,20.922419308386203,15.235598307978115
239,"('6389', '6257')",18.765526,0.6050616747621939,1043.9299877380001,21.09728572995739,16.68801702761199,11.0708805731745
240,"('6389', '6274')",56.038231,2.2173053723566336,3087.385816462348,62.39447232439431,61.15480677874043,9.130509096085538
241,"('6389', '6280')",8.720945,0.2114445066266684,391.0490737311061,7.902899753667081,5.831784881049842,33.128979932222464
242,"('6389', '6287')",25.236441,0.8670972677769555,1235.0154776016059,24.9590247602123,23.915138857447605,5.235691286867249
243,"('6389', '6373')",19.031868,0.6050616747621939,1022.5814409345779,20.66584262829203,16.68801702761199,12.315401580065647
244,"('6389', '6379')",18.126724,0.6242890729025895,817.032428866816,16.51180328653457,17.218321888996094,5.01139704562118
245,"('6389', '6388')",7.869738,0.5731148790487101,349.9411271307949,7.072129390342431,15.80690243536188,100.85678119604337
246,"('6389', '6389')",0.111601,0.0,0.0,0.0,0.0,100.0
247,"('6389', '6418')",17.992464,0.17506015763359772,367.7462750450374,7.431962231072364,4.828279518107163,73.1649899752076
248,"('6389', '6428')",21.111406,0.4935720380174626,723.4691925988388,14.620938618835769,13.613056186422378,35.51800298652596
249,"('6389', '6557')",18.113769,0.6186743173614165,361.2024385203994,7.299714675630871,17.06346307049003,5.7983842540443735
250,"('6389', '6574')",20.030631,0.5731148790487101,785.753257702896,15.87966739697041,15.80690243536188,21.08634802687004
251,"('6389', '6613')",16.065043,0.6292484297933011,1051.2874497890336,21.24597623694657,17.355104362073284,8.030239085406027
252,"('6208', '6066')",63.598963,1.7692808156776043,2660.928667684466,53.77599366679302,48.79798144587418,23.272363032280605
253,"('6208', '6080')",19.23536,0.6553438294660503,808.5587579989816,16.340554776021254,18.074833428126485,6.033297904866427
254,"('6208', '6101')",30.94484,0.3028123984401501,432.83384174036695,8.747348328002513,8.351774161414793,73.01076961000672
255,"('6208', '6208')",0.130801,0.0,0.0,0.0,0.0,100.0
256,"('6208', '6222')",58.450318,2.620422797751692,3648.5620323480707,73.73555372876211,72.27306255285441,23.64870718556982
257,"('6208', '6257')",40.938851,1.1988373014542897,1663.1836934862824,33.612083200058755,33.06475708921508,19.23379312913526
258,"('6208', '6274')",33.046468,1.095215285394555,1358.260598338252,27.449744978565384,30.206790636258063,8.592982958850351
259,"('6208', '6280')",39.08367,1.6443189365642144,2257.469353650653,45.62228936807119,45.35144689670405,16.03681767015239
260,"('6208', '6287')",51.270462,1.4906753975346498,1884.184227556816,38.078389818821584,41.1138524456662,19.80986548226112
261,"('6208', '6373')",34.530215,1.1988373014542897,1678.4204332626891,33.92000983923155,33.06475708921508,4.243987217527954
262,"('6208', '6379')",58.309609,2.004551522036472,3090.526710203158,62.457948164226146,55.28690929832524,5.183879215644819
263,"('6208', '6388')",50.084134,2.347128159837503,2918.104285264071,58.97338003425592,64.73540852302425,29.253325061034797
264,"('6208', '6389')",47.183261,1.835178413804213,2647.883128381433,53.51235005715419,50.615482513096445,7.274235481724004
265,"('6208', '6418')",64.231559,1.7145974238414603,2401.502246695647,48.533119725255325,47.28977589898045,26.376104464504046
266,"('6208', '6428')",59.03977,2.2036076775389755,3177.061996752262,64.20678159893382,60.77701493719642,2.942499500246058
267,"('6208', '6557')",62.257272,2.415220213969766,3007.0594357867194,60.77111766970229,66.61343419578048,6.997033528517736
268,"('6208', '6574')",62.915843,2.347128159837503,3416.825837384618,69.05228494968371,64.73540852302425,2.892062533477053
269,"('6208', '6613')",35.703961,1.1944486220951422,1596.6058758132422,32.26657990077269,32.94371429485371,7.730925723188771
270,"('6418', '6066')",30.412331,0.4377590971348615,705.4150431849608,14.256073586439056,12.07369690015455,60.29999509029891
271,"('6418', '6080')",28.513897,1.176490763336554,1604.336923930421,32.42282038915409,32.4484242025494,13.79863019968613
272,"('6418', '6101')",69.17792,1.7205189462940902,2407.964631021681,48.66372117384342,47.453095559836036,31.404275295013157
273,"('6418', '6208')",64.231559,1.7145974238414603,2401.502246695647,48.533119725255325,47.28977589898045,26.376104464504046
274,"('6418', '6222')",25.352898,0.8594129011879147,1289.1824517189145,26.05371132301164,23.703198743186153,6.506945505061577
275,"('6418', '6257')",16.027096,0.4811284826179988,746.8289007571859,15.093026252464274,13.26985437237276,17.20362583232321
276,"('6418', '6274')",57.527888,2.20950331218358,2992.0576490776743,60.467939310637824,60.93962059450633,5.930571611643961
277,"('6418', '6280')",5.308897,0.05822326716772475,272.91878141840016,5.5155475753043,1.6058377425409913,69.75195144036526
278,"('6418', '6287')",23.258317,0.9420352158368384,1262.4774831930174,25.51401770560617,25.981978991933293,11.71048615397791
279,"('6418', '6373')",16.948014,0.4811284826179988,728.7909551737832,14.728488691110131,13.26985437237276,21.702599653429836
280,"('6418', '6379')",26.69537,0.4912095525298848,779.0032953569953,15.743254145171324,13.547897212240649,49.25001147299832
281,"('6418', '6388')",10.55779,0.6018456688427529,521.8067744340899,10.545445331939565,16.599317373042688,57.22340918925918
282,"('6418', '6389')",17.992464,0.17506015763359772,367.7462750450374,7.431962231072364,4.828279518107163,73.1649899752076
283,"('6418', '6418')",0.099902,0.0,0.0,0.0,0.0,100.0
284,"('6418', '6428')",27.986955,0.4816388645742511,794.8869688709437,16.06425498095652,13.283931057662524,52.53527560371422
285,"('6418', '6557')",27.969537,0.6628418410016608,687.8920392617229,13.901942730004171,18.28163374187744,34.63733868073168
286,"('6418', '6574')",23.185557,0.6018456688427529,1026.838115948105,20.751867831202944,16.599317373042688,28.406648272272744
287,"('6418', '6613')",14.556793,0.5612710331885651,831.7904914245106,16.81005610641468,15.480241022764242,6.34376007657896
288,"('6274', '6066')",86.278316,2.5040376524624386,3496.3145117939052,70.65870999351449,69.06308021987735,19.953143012344672
289,"('6274', '6080')",42.575931,1.3724534577068777,1633.6239940595892,33.014696945978734,37.85321005634517,11.092466641903446
290,"('6274', '6101')",39.539391,1.3235548358110012,1787.4232226470606,36.12289989892548,36.504552441985666,7.675481289062685
291,"('6274', '6208')",33.046468,1.095215285394555,1358.260598338252,27.449744978565384,30.206790636258063,8.592982958850351
292,"('6274', '6222')",63.870114,2.9292527452576174,3999.6025199406263,80.82990062607763,80.79080485514281,26.492344847142135
293,"('6274', '6257')",62.343787,1.803840182088588,2410.2139828343275,48.70917941190154,49.75115253435313,20.198699937247746
294,"('6274', '6274')",0.113857,0.0,0.0,0.0,0.0,100.0
295,"('6274', '6280')",42.729911,2.1431027524665205,2754.6244304838538,55.66953662722487,59.10824750078531,38.32991016710825
296,"('6274', '6287')",38.589502,1.4713703423225784,1910.6280083089985,38.61280496625689,40.581405748848624,5.161776249013581
297,"('6274', '6373')",42.171183,1.803840182088588,2412.8279849738487,48.76200704467766,49.75115253435313,17.974287167502826
298,"('6274', '6379')",67.723057,2.6845122420512366,3769.120198405553,76.17197198120213,74.04069349424786,9.328634550929774
299,"('6274', '6388')",68.717012,2.8011557194142167,3426.7746143469353,69.25334459228716,77.25780080344627,12.428929248911864
300,"('6274', '6389')",56.038231,2.2173053723566336,3087.385816462348,62.39447232439431,61.15480677874043,9.130509096085538
301,"('6274', '6418')",57.527888,2.20950331218358,2992.0576490776743,60.467939310637824,60.93962059450633,5.930571611643961
302,"('6274', '6428')",65.337453,2.7093759449370487,3771.327874580614,76.21658797615541,74.7264515160082,14.370009978822102
303,"('6274', '6557')",56.507234,2.8438478860056664,3394.6614585229913,68.60435430360276,78.43528011297909,38.805732577494574
304,"('6274', '6574')",59.425318,2.8011557194142167,3855.587423195097,77.91942992291163,77.25780080344627,30.008224446432543
305,"('6274', '6613')",39.187767,1.6412229390384292,2199.3850960212117,44.44843652926537,45.266057156148996,15.510682596813938
306,"('6613', '6066')",31.807392,0.8390401655842548,1306.3755518836324,26.401174994923963,23.141304687036364,27.245513599365946
307,"('6613', '6080')",23.09628,0.6317511062636301,788.7413084506278,15.940054358874919,17.42412989995398,24.55871724817166
308,"('6613', '6101')",46.616460000000004,1.2777807041874467,1668.8367131078487,33.72632780610907,35.24207041772218,24.399942814786495
309,"('6613', '6208')",35.703961,1.1944486220951422,1596.6058758132422,32.26657990077269,32.94371429485371,7.730925723188771
310,"('6613', '6222')",32.903909,1.4035755181637597,2051.999413669498,41.4698480323333,38.71157788313398,17.650391882417306
311,"('6613', '6257')",,0.19248707304820445,275.59496082969656,,,
312,"('6613', '6274')",39.187767,1.6412229390384292,2199.3850960212117,44.44843652926537,45.266057156148996,15.510682596813938
313,"('6613', '6280')",10.943312,0.4919063972709798,660.995014118208,13.358367747578246,13.56711666934734,23.976330651518847
314,"('6613', '6287')",29.659569,0.5226510774323452,815.7971316005178,16.48683856697038,14.41507608810081,51.39822804538795
315,"('6613', '6373')",43.54799,0.19248707304820445,263.7485905577936,5.330222755577964,5.308925827910228,87.80902212040044
316,"('6613', '6379')",31.16964,1.007164211872955,1586.9681677666474,32.07180680024945,27.778281485012464,10.880326224452824
317,"('6613', '6388')",24.167101,1.1872626603488259,1332.3891151591142,26.926895669417036,32.745520528855515,35.49627044160372
318,"('6613', '6389')",16.065043,0.6292484297933011,1051.2874497890336,21.24597623694657,17.355104362073284,8.030239085406027
319,"('6613', '6418')",14.556793,0.5612710331885651,831.7904914245106,16.81005610641468,15.480241022764242,6.34376007657896
320,"('6613', '6428')",26.848297,1.0695785766277237,1626.278697756425,32.86625230246884,29.49971258078387,9.87554473486297
321,"('6613', '6557')",77.060488,1.2442616559715538,1410.8872232732592,28.513301880176105,34.317592020381916,55.46668219855822
322,"('6613', '6574')",26.731185,1.1872626603488259,1824.3158777296546,36.86848139840971,32.745520528855515,22.499322528557993
323,"('6613', '6613')",0.157846,0.0,0.0,0.0,0.0,100.0
